3.45151	-2.68997e-06	3.26008e-06
3.48459	-2.58173e-06	3.15378e-06
3.51768	-2.47694e-06	3.05094e-06
3.55076	-2.37549e-06	2.95144e-06
3.58384	-2.27728e-06	2.85518e-06
3.61693	-2.18218e-06	2.76206e-06
3.65001	-2.09011e-06	2.67196e-06
3.6831	-2.00097e-06	2.5848e-06
3.71618	-1.91465e-06	2.50047e-06
3.74927	-1.83107e-06	2.41888e-06
3.78235	-1.75014e-06	2.33995e-06
3.81543	-1.67177e-06	2.26359e-06
3.84852	-1.59587e-06	2.18971e-06
3.8816	-1.52238e-06	2.11824e-06
3.91469	-1.4512e-06	2.04909e-06
3.94777	-1.38226e-06	1.98219e-06
3.98085	-1.3155e-06	1.91746e-06
4.01394	-1.25083e-06	1.85484e-06
4.04702	-1.18819e-06	1.79426e-06
4.08011	-1.12752e-06	1.73565e-06
4.11319	-1.06874e-06	1.67895e-06
4.14628	-1.01181e-06	1.62409e-06
4.17936	-9.56647e-07	1.57101e-06
4.21244	-9.03207e-07	1.51967e-06
4.24553	-8.5143e-07	1.46999e-06
4.27861	-8.01262e-07	1.42193e-06
4.3117	-7.5265e-07	1.37543e-06
4.34478	-7.05544e-07	1.33044e-06
4.37786	-6.59893e-07	1.28692e-06
4.41095	-6.15651e-07	1.24481e-06
4.44403	-5.72771e-07	1.20407e-06
4.47712	-5.31208e-07	1.16466e-06
4.5102	-4.9092e-07	1.12653e-06
4.54329	-4.51865e-07	1.08964e-06
4.57637	-4.14002e-07	1.05394e-06
4.60945	-3.77293e-07	1.01941e-06
4.64254	-3.41699e-07	9.86005e-07
4.67562	-3.07184e-07	9.53684e-07
4.70871	-2.73713e-07	9.22413e-07
4.74179	-2.41251e-07	8.9216e-07
4.77487	-2.09765e-07	8.6289e-07
4.80796	-1.79223e-07	8.34572e-07
4.84104	-1.49595e-07	8.07175e-07
4.87413	-1.2085e-07	7.80668e-07
4.90721	-9.29586e-08	7.55023e-07
4.9403	-6.58935e-08	7.30212e-07
4.97338	-3.96275e-08	7.06208e-07
5.00646	-1.4134e-08	6.82984e-07
5.03955	1.06122e-08	6.60515e-07
5.07263	3.46358e-08	6.38776e-07
5.10572	5.79605e-08	6.17744e-07
5.1388	8.06094e-08	5.97395e-07
5.17189	1.02605e-07	5.77708e-07
5.20497	1.23968e-07	5.58661e-07
5.23805	1.44721e-07	5.40232e-07
5.27114	1.64882e-07	5.22403e-07
5.30422	1.84472e-07	5.05153e-07
5.33731	2.03509e-07	4.88463e-07
5.37039	2.22012e-07	4.72316e-07
5.40347	2.39999e-07	4.56693e-07
5.43656	2.57486e-07	4.41578e-07
5.46964	2.7449e-07	4.26954e-07
5.50273	2.91027e-07	4.12805e-07
5.53581	3.07112e-07	3.99116e-07
5.5689	3.22761e-07	3.85871e-07
5.60198	3.37989e-07	3.73056e-07
5.63506	3.52808e-07	3.60658e-07
5.66815	3.67233e-07	3.48662e-07
5.70123	3.81276e-07	3.37056e-07
5.73432	3.94952e-07	3.25826e-07
5.7674	4.0827e-07	3.14961e-07
5.80048	4.21245e-07	3.04449e-07
5.83357	4.33887e-07	2.94277e-07
5.86665	4.46207e-07	2.84436e-07
5.89974	4.58216e-07	2.74915e-07
5.93282	4.69925e-07	2.65702e-07
5.96591	4.81343e-07	2.56788e-07
5.99899	4.9248e-07	2.48164e-07
6.03207	5.03347e-07	2.39819e-07
6.06516	5.13951e-07	2.31744e-07
6.09824	5.24302e-07	2.23932e-07
6.13133	5.34409e-07	2.16373e-07
6.16441	5.44279e-07	2.09059e-07
6.19749	5.5392e-07	2.01982e-07
6.23058	5.63341e-07	1.95134e-07
6.26366	5.72549e-07	1.88509e-07
6.29675	5.81551e-07	1.82098e-07
6.32983	5.90354e-07	1.75895e-07
6.36292	5.98965e-07	1.69892e-07
6.396	6.07391e-07	1.64084e-07
6.42908	6.15637e-07	1.58464e-07
6.46217	6.23711e-07	1.53026e-07
6.49525	6.31617e-07	1.47764e-07
6.52834	6.39362e-07	1.42673e-07
6.56142	6.46951e-07	1.37746e-07
6.5945	6.5439e-07	1.32978e-07
6.62759	6.61684e-07	1.28365e-07
6.66067	6.68838e-07	1.23901e-07
6.69376	6.75857e-07	1.19581e-07
6.72684	6.82745e-07	1.154e-07
6.75993	6.89508e-07	1.11355e-07
6.79301	6.96149e-07	1.0744e-07
6.82609	7.02673e-07	1.03652e-07
6.85918	7.09084e-07	9.99863e-08
6.89226	7.15386e-07	9.64387e-08
6.92535	7.21583e-07	9.30055e-08
6.95843	7.27679e-07	8.96831e-08
6.99152	7.33677e-07	8.64677e-08
7.0246	7.39581e-07	8.3356e-08
7.05768	7.45394e-07	8.03446e-08
7.09077	7.5112e-07	7.74301e-08
7.12385	7.56761e-07	7.46095e-08
7.15694	7.62321e-07	7.18796e-08
7.19002	7.67803e-07	6.92375e-08
7.2231	7.7321e-07	6.66804e-08
7.25619	7.78545e-07	6.42054e-08
7.28927	7.83809e-07	6.181e-08
7.32236	7.89007e-07	5.94915e-08
7.35544	7.94139e-07	5.72474e-08
7.38853	7.9921e-07	5.50752e-08
7.42161	8.04221e-07	5.29727e-08
7.45469	8.09174e-07	5.09376e-08
7.48778	8.14073e-07	4.89676e-08
7.52086	8.18918e-07	4.70607e-08
7.55395	8.23712e-07	4.52148e-08
7.58703	8.28457e-07	4.34278e-08
7.62011	8.33155e-07	4.1698e-08
7.6532	8.37808e-07	4.00233e-08
7.68628	8.42418e-07	3.84021e-08
7.71937	8.46986e-07	3.68326e-08
7.75245	8.51515e-07	3.5313e-08
7.78554	8.56005e-07	3.38418e-08
7.81862	8.60459e-07	3.24174e-08
7.8517	8.64878e-07	3.10382e-08
7.88479	8.69263e-07	2.97029e-08
7.91787	8.73617e-07	2.84098e-08
7.95096	8.7794e-07	2.71578e-08
7.98404	8.82234e-07	2.59453e-08
8.01712	8.865e-07	2.47712e-08
8.05021	8.90739e-07	2.36342e-08
8.08329	8.94953e-07	2.25331e-08
8.11638	8.99143e-07	2.14666e-08
8.14946	9.0331e-07	2.04338e-08
8.18255	9.07456e-07	1.94334e-08
8.21563	9.1158e-07	1.84644e-08
8.24871	9.15685e-07	1.75258e-08
8.2818	9.19771e-07	1.66166e-08
8.31488	9.2384e-07	1.57359e-08
8.34797	9.27892e-07	1.48826e-08
8.38105	9.31928e-07	1.4056e-08
8.41413	9.3595e-07	1.3255e-08
8.44722	9.39957e-07	1.2479e-08
8.4803	9.43952e-07	1.17271e-08
8.51339	9.47934e-07	1.09984e-08
8.54647	9.51905e-07	1.02923e-08
8.57956	9.55865e-07	9.60801e-09
8.61264	9.59815e-07	8.94477e-09
8.64572	9.63756e-07	8.30192e-09
8.67881	9.67689e-07	7.67879e-09
8.71189	9.71613e-07	7.07474e-09
8.74498	9.75531e-07	6.48914e-09
8.77806	9.79442e-07	5.92139e-09
8.81115	9.83347e-07	5.3709e-09
8.84423	9.87247e-07	4.83711e-09
8.87731	9.91142e-07	4.31947e-09
8.9104	9.95033e-07	3.81744e-09
8.94348	9.98921e-07	3.33052e-09
8.97657	1.0028e-06	2.85822e-09
9.00965	1.00669e-06	2.40004e-09
9.04273	1.01057e-06	1.95553e-09
9.07582	1.01445e-06	1.52424e-09
9.1089	1.01832e-06	1.10574e-09
9.14199	1.0222e-06	6.99592e-10
9.17507	1.02608e-06	3.05406e-10
9.20816	1.02995e-06	-7.72165e-11
9.24124	1.03383e-06	-4.48656e-10
9.27432	1.03771e-06	-8.09281e-10
9.30741	1.04159e-06	-1.15945e-09
9.34049	1.04547e-06	-1.4995e-09
9.37358	1.04936e-06	-1.82977e-09
9.40666	1.05324e-06	-2.15059e-09
9.43974	1.05713e-06	-2.46226e-09
9.47283	1.06103e-06	-2.76509e-09
9.50591	1.06492e-06	-3.05936e-09
9.539	1.06882e-06	-3.34537e-09
9.57208	1.07273e-06	-3.62338e-09
9.60184	5.76607e-07	1.12955e-09
9.6316	3.08596e-07	3.60745e-09
9.66586	3.852e-07	2.616e-09
9.70371	9.02083e-07	-2.79306e-09
9.73141	3.31062e-07	2.747e-09
9.76312	2.56241e-07	3.30615e-09
9.80096	6.0118e-07	-3.61154e-10
9.83265	4.6537e-07	8.20653e-10
9.8663	5.18128e-07	1.11953e-10
9.90134	7.42992e-07	-2.31896e-09
9.93638	1.06428e-06	-5.70787e-09
9.96465	4.34008e-07	4.57359e-10
9.99524	2.7247e-07	1.92818e-09
10.0313	4.73042e-07	-2.42548e-10
10.0651	5.39128e-07	-1.05244e-09
10.1	7.55962e-07	-3.36968e-09
10.135	1.05918e-06	-6.54563e-09
10.1634	4.44222e-07	-5.09409e-10
10.194	2.79741e-07	1.01686e-09
10.2299	4.72041e-07	-1.04084e-09
10.2639	5.54734e-07	-1.99057e-09
10.2978	6.51752e-07	-3.07945e-09
10.3318	7.65584e-07	-4.33251e-09
10.3657	8.99147e-07	-5.77905e-09
10.3996	1.05587e-06	-7.45346e-09
10.4289	5.15856e-07	-2.14281e-09
10.4594	3.18623e-07	-2.61054e-10
10.4943	4.48138e-07	-1.65664e-09
10.5319	9.95709e-07	-7.23651e-09
10.5589	3.27522e-07	-6.27198e-10
10.5901	2.32151e-07	2.45092e-10
10.6282	5.64428e-07	-3.17361e-09
10.6594	3.96453e-07	-1.56969e-09
10.6936	4.88004e-07	-2.56572e-09
10.7297	8.44987e-07	-6.21765e-09
10.7594	4.47535e-07	-2.30837e-09
10.7912	3.54458e-07	-1.44546e-09
10.8269	5.70447e-07	-3.67897e-09
10.8626	9.17172e-07	-7.21725e-09
10.8918	4.45531e-07	-2.55709e-09
10.9232	3.2521e-07	-1.41251e-09
10.959	5.34244e-07	-3.56758e-09
10.9925	5.80359e-07	-4.08723e-09
11.026	6.3043e-07	-4.64451e-09
11.0596	6.84796e-07	-5.24288e-09
11.0931	7.43827e-07	-5.88609e-09
11.1266	8.07924e-07	-6.57822e-09
11.1601	8.77521e-07	-7.32367e-09
11.1936	9.53092e-07	-8.12722e-09
11.2271	1.03515e-06	-8.99408e-09
11.2569	5.62977e-07	-4.31219e-09
11.2867	3.05931e-07	-1.78042e-09
11.3212	3.96022e-07	-2.72468e-09
11.3592	9.44202e-07	-8.25255e-09
11.3864	3.21906e-07	-2.06153e-09
11.418	2.4222e-07	-1.30061e-09
11.4562	5.9691e-07	-4.88955e-09
11.4877	4.51391e-07	-3.46789e-09
11.5215	5.13344e-07	-4.12216e-09
11.5568	7.68656e-07	-6.71036e-09
11.5881	5.55378e-07	-4.60767e-09
11.6194	4.01218e-07	-3.09524e-09
11.6537	5.02747e-07	-4.14146e-09
11.6898	8.57674e-07	-7.72209e-09
11.7194	4.49055e-07	-3.66082e-09
11.7511	3.51119e-07	-2.70739e-09
11.7868	5.65316e-07	-4.87755e-09
11.8226	9.09844e-07	-8.35004e-09
11.8518	4.49374e-07	-3.76694e-09
11.8833	3.31062e-07	-2.6063e-09
11.919	5.38254e-07	-4.70297e-09
11.9562	1.11662e-06	-1.05115e-08
11.9825	3.2694e-07	-2.63163e-09
12.0132	2.08678e-07	-1.46827e-09
12.0514	5.19803e-07	-4.60274e-09
12.0828	3.80502e-07	-3.22812e-09
12.1176	5.16659e-07	-4.6094e-09
12.1539	9.29401e-07	-8.75671e-09
12.1825	4.03777e-07	-3.5156e-09
12.2139	2.96742e-07	-2.4614e-09
12.2505	5.52204e-07	-5.03418e-09
12.2831	5.14247e-07	-4.6703e-09
12.3172	6.21617e-07	-5.75983e-09
12.3514	7.51376e-07	-7.07273e-09
12.3855	9.08196e-07	-8.65571e-09
12.4161	5.76637e-07	-5.35298e-09
12.4467	3.66074e-07	-3.25981e-09
12.4809	4.48302e-07	-4.09557e-09
12.5176	8.62585e-07	-8.25237e-09
12.5466	4.04749e-07	-3.68469e-09
12.5784	3.20638e-07	-2.85493e-09
12.6149	5.87203e-07	-5.53317e-09
12.6513	1.07511e-06	-1.04244e-08
12.6785	3.62793e-07	-3.30995e-09
12.7093	2.35602e-07	-2.04767e-09
12.7467	5.13086e-07	-4.83386e-09
12.7789	4.33666e-07	-4.04905e-09
12.8136	5.83971e-07	-5.56191e-09
12.8483	7.86328e-07	-7.59496e-09
12.883	1.05876e-06	-1.03285e-08
12.9116	4.63183e-07	-4.37998e-09
12.9422	2.92458e-07	-2.68031e-09
12.9779	4.70822e-07	-4.47252e-09
13.0122	5.81656e-07	-5.58879e-09
13.0464	7.18563e-07	-6.96552e-09
13.0806	8.87678e-07	-8.66408e-09
13.1114	5.77812e-07	-5.57186e-09
13.1421	3.76091e-07	-3.5609e-09
13.1763	4.57589e-07	-4.3826e-09
13.2128	8.52426e-07	-8.3379e-09
13.2421	4.19837e-07	-4.01739e-09
13.2739	3.34618e-07	-3.17087e-09
13.3101	5.84843e-07	-5.67935e-09
13.3463	1.02207e-06	-1.00577e-08
13.3741	3.87108e-07	-3.71248e-09
13.4051	2.61097e-07	-2.4572e-09
13.442	5.20517e-07	-5.05699e-09
13.4746	4.75082e-07	-4.60738e-09
13.5091	6.20308e-07	-6.06451e-09
13.5437	8.0991e-07	-7.96524e-09
13.5782	1.05745e-06	-1.04452e-08
13.607	4.75487e-07	-4.62922e-09
13.6375	2.99352e-07	-2.87165e-09
13.6731	4.66718e-07	-4.54956e-09
13.7111	1.10961e-06	-1.09829e-08
13.7369	3.01332e-07	-2.90298e-09
13.7677	1.97085e-07	-1.86385e-09
13.8065	5.42436e-07	-5.32145e-09
13.8372	3.48125e-07	-3.38145e-09
13.8718	4.59173e-07	-4.49531e-09
13.9089	9.29591e-07	-9.203e-09
13.9369	3.68261e-07	-3.59227e-09
13.9684	2.75307e-07	-2.66553e-09
14.0056	5.74003e-07	-5.65569e-09
14.0385	5.4796e-07	-5.39799e-09
14.0713	5.23099e-07	-5.15201e-09
14.1054	6.36126e-07	-6.28493e-09
14.1395	7.7357e-07	-7.66193e-09
14.1737	9.40706e-07	-9.33577e-09
14.2039	5.56203e-07	-5.49287e-09
14.2342	3.28851e-07	-3.22141e-09
14.2687	4.26611e-07	-4.20128e-09
14.3062	9.30848e-07	-9.24603e-09
14.3339	3.47526e-07	-3.41452e-09
14.3654	2.62211e-07	-2.56326e-09
14.4031	5.87283e-07	-5.81615e-09
14.4353	5.012e-07	-4.95712e-09
14.4691	5.70601e-07	-5.65295e-09
14.5028	6.4961e-07	-6.44481e-09
14.5366	7.39559e-07	-7.34599e-09
14.5704	8.4196e-07	-8.37165e-09
14.6042	9.58538e-07	-9.53903e-09
14.6345	5.79687e-07	-5.7519e-09
14.6649	3.50566e-07	-3.46204e-09
14.6991	4.30436e-07	-4.2622e-09
14.7362	8.74935e-07	-8.70873e-09
14.7648	3.83241e-07	-3.79293e-09
14.7966	3.02355e-07	-2.9853e-09
14.8334	5.93872e-07	-5.90186e-09
14.8662	5.59602e-07	-5.56035e-09
14.8989	5.2731e-07	-5.23858e-09
14.9329	6.26309e-07	-6.22972e-09
14.9669	7.43892e-07	-7.40667e-09
15.0009	8.83548e-07	-8.80431e-09
15.035	1.04942e-06	-1.04641e-08
15.0642	5.17422e-07	-5.14496e-09
15.0948	3.2365e-07	-3.20812e-09
15.1297	4.54748e-07	-4.52007e-09
15.1672	9.98226e-07	-9.95586e-09
15.1943	3.32209e-07	-3.2964e-09
15.2255	2.35939e-07	-2.33448e-09
15.2636	5.65521e-07	-5.63124e-09
15.2948	4.01636e-07	-3.99312e-09
15.329	4.94425e-07	-4.9218e-09
15.3651	8.46683e-07	-8.44517e-09
15.3948	4.5339e-07	-4.51288e-09
15.4266	3.59214e-07	-3.57177e-09
15.4622	5.70951e-07	-5.68986e-09
15.4979	9.07489e-07	-9.05592e-09
15.5273	4.55875e-07	-4.54034e-09
15.5587	3.36437e-07	-3.34653e-09
15.5944	5.37749e-07	-5.36027e-09
15.6315	1.09849e-06	-1.09683e-08
15.658	3.33123e-07	-3.31507e-09
15.6887	2.15575e-07	-2.14008e-09
15.7268	5.23528e-07	-5.22019e-09
15.7583	3.90509e-07	-3.89047e-09
15.793	5.24396e-07	-5.22984e-09
15.8292	9.16061e-07	-9.147e-09
15.858	4.18511e-07	-4.17188e-09
15.8895	3.10486e-07	-3.09204e-09
15.9258	5.51896e-07	-5.5066e-09
15.9587	5.38489e-07	-5.37292e-09
15.9928	6.4674e-07	-6.45584e-09
16.0268	7.76752e-07	-7.75634e-09
16.0609	9.32899e-07	-9.31819e-09
16.0913	5.66591e-07	-5.65543e-09
16.1217	3.44115e-07	-3.43098e-09
16.156	4.34304e-07	-4.33322e-09
16.1932	8.99393e-07	-8.98447e-09
16.2215	3.70212e-07	-3.69292e-09
16.2532	2.85848e-07	-2.84957e-09
16.2903	5.88735e-07	-5.87877e-09
16.3229	5.40247e-07	-5.39416e-09
16.3555	4.95753e-07	-4.94948e-09
16.3898	6.17786e-07	-6.17009e-09
16.4241	7.69858e-07	-7.69106e-09
16.4583	9.59362e-07	-9.58636e-09
16.4883	5.35307e-07	-5.34603e-09
16.5193	3.63776e-07	-3.63093e-09
16.5539	4.82979e-07	-4.82319e-09
16.5906	9.24225e-07	-9.2359e-09
16.619	3.86463e-07	-3.85844e-09
16.6504	2.88164e-07	-2.87565e-09
16.6873	5.65697e-07	-5.6512e-09
16.7242	1.11052e-06	-1.10996e-08
16.7508	3.40433e-07	-3.39891e-09
16.7814	2.17112e-07	-2.16587e-09
16.8194	5.14316e-07	-5.1381e-09
16.8511	3.98864e-07	-3.98374e-09
16.8858	5.43861e-07	-5.43388e-09
16.9219	9.227e-07	-9.22243e-09
16.9508	4.26255e-07	-4.25811e-09
16.9822	3.12965e-07	-3.12535e-09
17.0183	5.44651e-07	-5.44236e-09
17.0515	5.49003e-07	-5.48602e-09
17.0846	5.53391e-07	-5.53003e-09
17.1177	5.57813e-07	-5.57438e-09
17.1508	5.62271e-07	-5.61908e-09
17.1839	5.66764e-07	-5.66413e-09
17.217	5.71293e-07	-5.70953e-09
17.2501	5.75859e-07	-5.7553e-09
17.2832	5.80461e-07	-5.80142e-09
17.3163	5.85099e-07	-5.84791e-09
17.3494	5.89775e-07	-5.89477e-09
17.3825	5.94488e-07	-5.942e-09
17.4157	5.99239e-07	-5.9896e-09
17.4488	6.04027e-07	-6.03758e-09
17.4819	6.08854e-07	-6.08594e-09
17.515	6.1372e-07	-6.13468e-09
17.5481	6.18624e-07	-6.1838e-09
17.5812	6.23568e-07	-6.23332e-09
17.6143	6.28551e-07	-6.28323e-09
17.6474	6.33574e-07	-6.33353e-09
17.6805	6.38637e-07	-6.38423e-09
17.7136	6.43741e-07	-6.43534e-09
17.7467	6.48885e-07	-6.48685e-09
17.7799	6.5407e-07	-6.53877e-09
17.813	6.59297e-07	-6.5911e-09
17.8461	6.64566e-07	-6.64384e-09
17.8792	6.69876e-07	-6.69701e-09
17.9123	6.75229e-07	-6.7506e-09
17.9454	6.80625e-07	-6.80461e-09
17.9785	6.86064e-07	-6.85906e-09
18.0116	6.91547e-07	-6.91393e-09
18.0447	6.97073e-07	-6.96925e-09
18.0778	7.02644e-07	-7.025e-09
18.1109	7.08258e-07	-7.08119e-09
18.1441	7.13918e-07	-7.13784e-09
18.1772	7.19623e-07	-7.19493e-09
18.2103	7.25374e-07	-7.25248e-09
18.2434	7.31171e-07	-7.31049e-09
18.2765	7.37014e-07	-7.36896e-09
18.3096	7.42903e-07	-7.42789e-09
18.3427	7.4884e-07	-7.4873e-09
18.3758	7.54824e-07	-7.54717e-09
18.4089	7.60856e-07	-7.60753e-09
18.442	7.66936e-07	-7.66836e-09
18.4751	7.73065e-07	-7.72968e-09
18.5082	7.79242e-07	-7.79149e-09
18.5414	7.85469e-07	-7.85379e-09
18.5745	7.91746e-07	-7.91659e-09
18.6076	7.98073e-07	-7.97989e-09
18.6407	8.04451e-07	-8.04369e-09
18.6738	8.10879e-07	-8.108e-09
18.7069	8.17359e-07	-8.17282e-09
18.74	8.23891e-07	-8.23817e-09
18.7731	8.30474e-07	-8.30403e-09
18.8062	8.37111e-07	-8.37042e-09
18.8393	8.438e-07	-8.43733e-09
18.8724	8.50543e-07	-8.50478e-09
18.9056	8.5734e-07	-8.57277e-09
18.9387	8.64191e-07	-8.6413e-09
18.9718	8.71097e-07	-8.71038e-09
19.0049	8.78058e-07	-8.78001e-09
19.038	8.85075e-07	-8.8502e-09
19.0711	8.92148e-07	-8.92094e-09
19.1042	8.99277e-07	-8.99225e-09
19.1373	9.06463e-07	-9.06413e-09
19.1704	9.13707e-07	-9.13659e-09
19.2035	9.21008e-07	-9.20962e-09
19.2366	9.28368e-07	-9.28323e-09
19.2698	9.35787e-07	-9.35743e-09
19.3029	9.43265e-07	-9.43223e-09
19.336	9.50803e-07	-9.50762e-09
19.3691	9.58401e-07	-9.58361e-09
19.4022	9.66059e-07	-9.66021e-09
19.4353	9.73779e-07	-9.73742e-09
19.4684	9.81561e-07	-9.81525e-09
19.5015	9.89405e-07	-9.8937e-09
19.5346	9.97311e-07	-9.97278e-09
19.5677	1.00528e-06	-1.00525e-08
19.6008	1.01331e-06	-1.01328e-08
19.634	1.02141e-06	-1.02138e-08
19.6671	1.02957e-06	-1.02954e-08
19.7002	1.0378e-06	-1.03777e-08
19.7333	1.04609e-06	-1.04607e-08
19.7664	1.05445e-06	-1.05443e-08
19.7995	1.06288e-06	-1.06285e-08
19.8326	1.07137e-06	-1.07135e-08
19.8657	1.07994e-06	-1.07991e-08
19.8955	5.81257e-07	-5.81234e-09
19.9252	3.12852e-07	-3.12829e-09
19.9595	3.90809e-07	-3.90787e-09
19.9974	9.14508e-07	-9.14487e-09
20.025	3.33503e-07	-3.33482e-09
20.0567	2.58095e-07	-2.58075e-09
20.0946	6.0631e-07	-6.06291e-09
20.1262	4.65075e-07	-4.65056e-09
20.1599	5.18625e-07	-5.18607e-09
20.195	7.52382e-07	-7.52364e-09
20.2301	1.0915e-06	-1.09148e-08
20.2582	4.27719e-07	-4.27703e-09
20.2887	2.65983e-07	-2.65967e-09
20.325	4.74624e-07	-4.74609e-09
20.3586	5.23832e-07	-5.23817e-09
20.3936	7.42295e-07	-7.42281e-09
20.4286	1.05187e-06	-1.05185e-08
20.457	4.47013e-07	-4.47e-09
20.4877	2.85965e-07	-2.85952e-09
20.5237	4.80391e-07	-4.80379e-09
20.5575	5.58355e-07	-5.58343e-09
20.5914	6.48972e-07	-6.4896e-09
20.6253	7.54295e-07	-7.54284e-09
20.6592	8.76711e-07	-8.767e-09
20.6931	1.01899e-06	-1.01898e-08
20.7228	5.39973e-07	-5.39963e-09
20.7534	3.45217e-07	-3.45207e-09
20.788	4.583e-07	-4.5829e-09
20.8251	9.36836e-07	-9.36827e-09
20.8531	3.63725e-07	-3.63716e-09
20.8846	2.70481e-07	-2.70473e-09
20.9219	5.73455e-07	-5.73447e-09
20.9546	5.40103e-07	-5.40094e-09
20.9874	5.0869e-07	-5.08682e-09
21.0216	6.31287e-07	-6.31279e-09
21.0559	7.8343e-07	-7.83423e-09
21.0901	9.72242e-07	-9.72235e-09
21.1199	5.31124e-07	-5.31117e-09
21.1509	3.56653e-07	-3.56646e-09
21.1856	4.79152e-07	-4.79145e-09
21.2224	9.38061e-07	-9.38054e-09
